"time","output","temperature_room","temperature_labnode"
"2022-09-21 03:15:52+00",877,296.03999999999996,305.87
"2022-09-21 03:15:54+00",877,296.034,305.885
"2022-09-21 03:15:56+00",877,296.0228571428571,305.875
"2022-09-21 03:15:58+00",877,296.02599999999995,305.88
"2022-09-21 03:16:00+00",877,296.02599999999995,305.88
"2022-09-21 03:16:02+00",877,296.03,305.88
"2022-09-21 03:16:04+00",877,296.0283333333333,305.9
"2022-09-21 03:16:06+00",877,296.03625,305.895
"2022-09-21 03:16:08+00",877,296.0333333333333,305.895
"2022-09-21 03:16:10+00",877,296.04499999999996,305.885
"2022-09-21 03:16:12+00",877,296.03999999999996,305.89
"2022-09-21 03:16:14+00",877,296.044,305.895
"2022-09-21 03:16:16+00",877,296.032,305.895
"2022-09-21 03:16:18+00",877,296.045,305.905
"2022-09-21 03:16:20+00",877,296.03,305.9
"2022-09-21 03:16:22+00",877,296.03499999999997,305.9
"2022-09-21 03:16:24+00",877,296.045,305.895
"2022-09-21 03:16:26+00",877,296.03,305.895
"2022-09-21 03:16:28+00",877,296.044,305.895
"2022-09-21 03:16:30+00",877,296.052,305.895
"2022-09-21 03:16:32+00",877,296.04,305.9
"2022-09-21 03:16:34+00",877,296.0257142857143,305.9
"2022-09-21 03:16:36+00",877,296.03,305.905
"2022-09-21 03:16:38+00",877,296.03857142857134,305.9
"2022-09-21 03:16:40+00",877,296.044,305.9
"2022-09-21 03:16:42+00",877,296.0514285714286,305.905
"2022-09-21 03:16:44+00",877,296.05125,305.905
"2022-09-21 03:16:46+00",877,296.0466666666667,305.91
"2022-09-21 03:16:48+00",877,296.045,305.915
"2022-09-21 03:16:50+00",877,296.04857142857145,305.915
"2022-09-21 03:16:52+00",877,296.03999999999996,305.91
"2022-09-21 03:16:54+00",877,296.04333333333335,305.915
"2022-09-21 03:16:56+00",877,296.04857142857145,305.915
"2022-09-21 03:16:58+00",877,296.04,305.915
"2022-09-21 03:17:00+00",877,296.05,305.92
"2022-09-21 03:17:02+00",877,296.045,305.93
"2022-09-21 03:17:04+00",877,296.0475,305.91
"2022-09-21 03:17:06+00",877,296.05,305.915
"2022-09-21 03:17:08+00",877,296.0575,305.905
"2022-09-21 03:17:10+00",877,296.0475,305.93
"2022-09-21 03:17:12+00",877,296.0671428571428,305.92
"2022-09-21 03:17:14+00",877,296.05833333333334,305.92
"2022-09-21 03:17:16+00",877,296.0466666666667,305.92
"2022-09-21 03:17:18+00",877,296.0671428571428,305.94
"2022-09-21 03:17:20+00",877,296.066,305.93
"2022-09-21 03:17:22+00",877,296.06666666666666,305.94
"2022-09-21 03:17:24+00",877,296.0625,305.93
"2022-09-21 03:17:26+00",877,296.06399999999996,305.94
"2022-09-21 03:17:28+00",877,296.06333333333333,305.935
"2022-09-21 03:17:30+00",877,296.07,305.945
"2022-09-21 03:17:32+00",877,296.054,305.95
"2022-09-21 03:17:34+00",877,296.055,305.95
"2022-09-21 03:17:36+00",877,296.0628571428571,305.95
"2022-09-21 03:17:38+00",877,296.06,305.955
"2022-09-21 03:17:40+00",877,296.065,305.95
"2022-09-21 03:17:42+00",877,296.055,305.96
"2022-09-21 03:17:44+00",877,296.056,305.95
"2022-09-21 03:17:46+00",877,296.07,305.96
"2022-09-21 03:17:48+00",877,296.0628571428571,305.97
"2022-09-21 03:17:50+00",877,296.06666666666666,305.96500000000003
"2022-09-21 03:17:52+00",877,296.066,305.975
"2022-09-21 03:17:54+00",877,296.07428571428574,305.98
"2022-09-21 03:17:56+00",877,296.0625,305.97
"2022-09-21 03:17:58+00",877,296.0675,305.985
"2022-09-21 03:18:00+00",877,296.07,305.98
"2022-09-21 03:18:02+00",877,296.07142857142856,305.99
"2022-09-21 03:18:04+00",877,296.0628571428571,305.995
"2022-09-21 03:18:06+00",877,296.065,305.99
"2022-09-21 03:18:08+00",877,296.08,305.98
"2022-09-21 03:18:10+00",877,296.07,305.985
"2022-09-21 03:18:12+00",877,296.0625,305.99
"2022-09-21 03:18:14+00",877,296.06374999999997,306
"2022-09-21 03:18:16+00",877,296.05571428571426,305.995
"2022-09-21 03:18:18+00",877,296.07,305.995
"2022-09-21 03:18:20+00",877,296.06,305.985
"2022-09-21 03:18:22+00",877,296.058,305.97
"2022-09-21 03:18:24+00",877,296.0525,305.98
"2022-09-21 03:18:26+00",877,296.05,305.975
"2022-09-21 03:18:28+00",877,296.0525,305.985
"2022-09-21 03:18:30+00",877,296.0525,305.98
"2022-09-21 03:18:32+00",877,296.06333333333333,305.98
"2022-09-21 03:18:34+00",877,296.06,305.985
"2022-09-21 03:18:36+00",877,296.06,305.985
"2022-09-21 03:18:38+00",877,296.06,305.98
"2022-09-21 03:18:40+00",877,296.06333333333333,305.985
"2022-09-21 03:18:42+00",877,296.05,305.99
"2022-09-21 03:18:44+00",877,296.06142857142856,305.98
"2022-09-21 03:18:46+00",877,296.06,305.985
"2022-09-21 03:18:48+00",877,296.055,305.98
"2022-09-21 03:18:50+00",877,296.06166666666667,305.985
"2022-09-21 03:18:52+00",877,296.05428571428575,305.98
"2022-09-21 03:18:54+00",877,296.07,305.97
"2022-09-21 03:18:56+00",877,296.06333333333333,305.98
"2022-09-21 03:18:58+00",877,296.07,305.985
"2022-09-21 03:19:00+00",877,296.0642857142857,305.98
"2022-09-21 03:19:02+00",877,296.068,305.985
"2022-09-21 03:19:04+00",877,296.0657142857143,305.985
"2022-09-21 03:19:06+00",877,296.065,305.975
"2022-09-21 03:19:08+00",877,296.06666666666666,305.98
"2022-09-21 03:19:10+00",877,296.06333333333333,305.99
"2022-09-21 03:19:12+00",877,296.0575,305.98
"2022-09-21 03:19:14+00",877,296.06,305.98
"2022-09-21 03:19:16+00",877,296.06666666666666,305.98
"2022-09-21 03:19:18+00",877,296.066,305.985
"2022-09-21 03:19:20+00",877,296.0642857142857,305.985
"2022-09-21 03:19:22+00",877,296.06399999999996,305.985
"2022-09-21 03:19:24+00",877,296.055,305.985
"2022-09-21 03:19:26+00",877,296.06,305.98
"2022-09-21 03:19:28+00",877,296.0642857142857,305.97
"2022-09-21 03:19:30+00",877,296.07166666666666,305.985
"2022-09-21 03:19:32+00",877,296.055,305.98
"2022-09-21 03:19:34+00",877,296.055,305.99
"2022-09-21 03:19:36+00",877,296.05333333333334,305.97
"2022-09-21 03:19:38+00",877,296.058,305.98
"2022-09-21 03:19:40+00",877,296.0733333333333,305.985
"2022-09-21 03:19:42+00",877,296.0642857142857,305.985
"2022-09-21 03:19:44+00",877,296.06,305.985
"2022-09-21 03:19:46+00",877,296.055,305.97
"2022-09-21 03:19:48+00",877,296.0725,305.97
"2022-09-21 03:19:50+00",877,296.055,305.98
"2022-09-21 03:19:52+00",877,296.06333333333333,305.97
"2022-09-21 03:19:54+00",877,296.06333333333333,305.97
"2022-09-21 03:19:56+00",877,296.05333333333334,305.97
"2022-09-21 03:19:58+00",877,296.075,305.97
"2022-09-21 03:20:00+00",877,296.0728571428571,305.97
"2022-09-21 03:20:02+00",877,296.0683333333333,305.975
"2022-09-21 03:20:04+00",877,296.072,305.975
"2022-09-21 03:20:06+00",877,296.07571428571424,305.97
"2022-09-21 03:20:08+00",877,296.0671428571428,305.97
"2022-09-21 03:20:10+00",877,296.07399999999996,305.96500000000003
"2022-09-21 03:20:12+00",877,296.078,305.975
"2022-09-21 03:20:14+00",877,296.065,305.96500000000003
"2022-09-21 03:20:16+00",877,296.08125,305.96500000000003
"2022-09-21 03:20:18+00",877,296.078,305.97
"2022-09-21 03:20:20+00",877,296.06666666666666,305.96500000000003
"2022-09-21 03:20:22+00",877,296.08666666666664,305.96500000000003
"2022-09-21 03:20:24+00",877,296.07714285714286,305.98
"2022-09-21 03:20:26+00",877,296.0883333333333,305.97
"2022-09-21 03:20:28+00",877,296.085,305.96500000000003
"2022-09-21 03:20:30+00",877,296.08428571428567,305.96500000000003
"2022-09-21 03:20:32+00",877,296.07666666666665,305.96500000000003
"2022-09-21 03:20:34+00",877,296.07142857142856,305.96500000000003
"2022-09-21 03:20:36+00",877,296.072,305.96
"2022-09-21 03:20:38+00",877,296.08,305.975
"2022-09-21 03:20:40+00",877,296.08,305.96500000000003
"2022-09-21 03:20:42+00",877,296.08166666666665,305.96500000000003
"2022-09-21 03:20:44+00",877,296.0683333333333,305.98
"2022-09-21 03:20:46+00",877,296.085,305.975
"2022-09-21 03:20:48+00",877,296.078,305.98
"2022-09-21 03:20:50+00",877,296.07399999999996,305.98
"2022-09-21 03:20:52+00",877,296.07428571428574,305.985
"2022-09-21 03:20:54+00",877,296.06,305.99
"2022-09-21 03:20:56+00",877,296.08666666666664,305.985
"2022-09-21 03:20:58+00",877,296.0825,306
"2022-09-21 03:21:00+00",877,296.08428571428567,305.985
"2022-09-21 03:21:02+00",877,296.08,306
"2022-09-21 03:21:04+00",877,296.08166666666665,306
"2022-09-21 03:21:06+00",877,296.084,305.99
"2022-09-21 03:21:08+00",877,296.084,305.995
"2022-09-21 03:21:10+00",877,296.078,305.99
"2022-09-21 03:21:12+00",877,296.07666666666665,305.99
"2022-09-21 03:21:14+00",877,296.08166666666665,306
"2022-09-21 03:21:16+00",877,296.09399999999994,306
"2022-09-21 03:21:18+00",877,296.08666666666664,306
"2022-09-21 03:21:20+00",877,296.07166666666666,306
"2022-09-21 03:21:22+00",877,296.08166666666665,306
"2022-09-21 03:21:24+00",877,296.0875,306
"2022-09-21 03:21:26+00",877,296.082,306.005
"2022-09-21 03:21:28+00",877,296.08,306
"2022-09-21 03:21:30+00",877,296.08399999999995,306.01
"2022-09-21 03:21:32+00",877,296.08,306
"2022-09-21 03:21:34+00",877,296.075,306.005
"2022-09-21 03:21:36+00",877,296.0725,306.005
"2022-09-21 03:21:38+00",877,296.088,306
"2022-09-21 03:21:40+00",877,296.0883333333333,306.02
"2022-09-21 03:21:42+00",877,296.085,306.005
"2022-09-21 03:21:44+00",877,296.0933333333333,306.015
"2022-09-21 03:21:46+00",877,296.08799999999997,306.01
"2022-09-21 03:21:48+00",877,296.096,306.015
"2022-09-21 03:21:50+00",877,296.09250000000003,306.025
"2022-09-21 03:21:52+00",877,296.09142857142854,306.025
"2022-09-21 03:21:54+00",877,296.1,306.025
"2022-09-21 03:21:56+00",877,296.09833333333336,306.03
"2022-09-21 03:21:58+00",877,296.10999999999996,306.02
"2022-09-21 03:22:00+00",877,296.09999999999997,306.025
"2022-09-21 03:22:02+00",877,296.105,306.025
"2022-09-21 03:22:04+00",877,296.10571428571427,306.03
"2022-09-21 03:22:06+00",877,296.09999999999997,306.03499999999997
"2022-09-21 03:22:08+00",877,296.10749999999996,306.03999999999996
"2022-09-21 03:22:10+00",877,296.1085714285714,306.04
"2022-09-21 03:22:12+00",877,296.10999999999996,306.03999999999996
"2022-09-21 03:22:14+00",877,296.1,306.04
"2022-09-21 03:22:16+00",877,296.11833333333334,306.05
"2022-09-21 03:22:18+00",877,296.0871428571428,306.05
"2022-09-21 03:22:20+00",877,296.09857142857146,306.045
"2022-09-21 03:22:22+00",877,296.0975,306.05
"2022-09-21 03:22:24+00",877,296.1025,306.045
"2022-09-21 03:22:26+00",877,296.09499999999997,306.055
"2022-09-21 03:22:28+00",877,296.09666666666664,306.05
"2022-09-21 03:22:30+00",877,296.0942857142857,306.045
"2022-09-21 03:22:32+00",877,296.0933333333333,306.05
"2022-09-21 03:22:34+00",877,296.0942857142857,306.05
"2022-09-21 03:22:36+00",877,296.1042857142857,306.05
"2022-09-21 03:22:38+00",877,296.10600000000005,306.055
"2022-09-21 03:22:40+00",877,296.0971428571429,306.05
"2022-09-21 03:22:42+00",877,296.10125,306.05
"2022-09-21 03:22:44+00",877,296.095,306.06
"2022-09-21 03:22:46+00",877,296.1016666666667,306.045
"2022-09-21 03:22:48+00",877,296.095,306.055
"2022-09-21 03:22:50+00",877,296.092,306.055
"2022-09-21 03:22:52+00",877,296.0933333333333,306.055
"2022-09-21 03:22:54+00",877,296.09857142857146,306.05
"2022-09-21 03:22:56+00",877,296.0983333333333,306.055
"2022-09-21 03:22:58+00",877,296.0971428571429,306.055
"2022-09-21 03:23:00+00",877,296.09,306.05
"2022-09-21 03:23:02+00",877,296.085,306.05
"2022-09-21 03:23:04+00",877,296.09857142857135,306.055
"2022-09-21 03:23:06+00",877,296.078,306.06
"2022-09-21 03:23:08+00",877,296.085,306.055
"2022-09-21 03:23:10+00",877,296.08666666666664,306.06
"2022-09-21 03:23:12+00",877,296.08166666666665,306.055
"2022-09-21 03:23:14+00",877,296.0875,306.06
"2022-09-21 03:23:16+00",877,296.08799999999997,306.06
"2022-09-21 03:23:18+00",877,296.0825,306.065
"2022-09-21 03:23:20+00",877,296.09,306.055
"2022-09-21 03:23:22+00",877,296.0775,306.065
"2022-09-21 03:23:24+00",877,296.08166666666665,306.08
"2022-09-21 03:23:26+00",877,296.08,306.065
"2022-09-21 03:23:28+00",877,296.08,306.07
"2022-09-21 03:23:30+00",877,296.085,306.07
"2022-09-21 03:23:32+00",877,296.08125,306.07
"2022-09-21 03:23:34+00",877,296.09,306.075
"2022-09-21 03:23:36+00",877,296.08714285714285,306.07
"2022-09-21 03:23:38+00",877,296.08166666666665,306.07
"2022-09-21 03:23:40+00",877,296.08166666666665,306.08
"2022-09-21 03:23:42+00",877,296.08714285714285,306.09
"2022-09-21 03:23:44+00",877,296.09,306.08
"2022-09-21 03:23:46+00",877,296.092,306.095
"2022-09-21 03:23:48+00",877,296.09,306.095
"2022-09-21 03:23:50+00",877,296.085,306.1
"2022-09-21 03:23:52+00",877,296.08,306.095
"2022-09-21 03:23:54+00",877,296.08,306.1
"2022-09-21 03:23:56+00",877,296.07399999999996,306.095
"2022-09-21 03:23:58+00",877,296.0675,306.1
"2022-09-21 03:24:00+00",877,296.085,306.1
"2022-09-21 03:24:02+00",877,296.07,306.095
"2022-09-21 03:24:04+00",877,296.0728571428571,306.1
"2022-09-21 03:24:06+00",877,296.06333333333333,306.105
"2022-09-21 03:24:08+00",877,296.06,306.1
"2022-09-21 03:24:10+00",877,296.06399999999996,306.11
"2022-09-21 03:24:12+00",877,296.058,306.105
"2022-09-21 03:24:14+00",877,296.06666666666666,306.11
"2022-09-21 03:24:16+00",877,296.0775,306.105
"2022-09-21 03:24:18+00",877,296.05,306.11
"2022-09-21 03:24:20+00",877,296.0566666666667,306.11
"2022-09-21 03:24:22+00",877,296.0442857142857,306.11
"2022-09-21 03:24:24+00",877,296.0575,306.11
"2022-09-21 03:24:26+00",877,296.05333333333334,306.12
"2022-09-21 03:24:28+00",877,296.0514285714286,306.12
"2022-09-21 03:24:30+00",877,296.0475,306.115
"2022-09-21 03:24:32+00",877,296.0442857142857,306.12
"2022-09-21 03:24:34+00",877,296.0475,306.13
"2022-09-21 03:24:36+00",877,296.05333333333334,306.13
"2022-09-21 03:24:38+00",877,296.045,306.125
"2022-09-21 03:24:40+00",877,296.0416666666667,306.12
"2022-09-21 03:24:42+00",877,296.04249999999996,306.125
"2022-09-21 03:24:44+00",877,296.0514285714286,306.12
"2022-09-21 03:24:46+00",877,296.0357142857143,306.12
"2022-09-21 03:24:48+00",877,296.03499999999997,306.13
"2022-09-21 03:24:50+00",877,296.02799999999996,306.12
"2022-09-21 03:24:52+00",877,296.034,306.125
"2022-09-21 03:24:54+00",877,296.04,306.13
"2022-09-21 03:24:56+00",877,296.034,306.125
"2022-09-21 03:24:58+00",877,296.0333333333333,306.13
"2022-09-21 03:25:00+00",877,296.032,306.125
"2022-09-21 03:25:02+00",877,296.03499999999997,306.14
"2022-09-21 03:25:04+00",877,296.03499999999997,306.13
"2022-09-21 03:25:06+00",877,296.0283333333333,306.15
"2022-09-21 03:25:08+00",877,296.0225,306.135
"2022-09-21 03:25:10+00",877,296.0183333333333,306.125
"2022-09-21 03:25:12+00",877,296.014,306.13
"2022-09-21 03:25:14+00",877,296.034,306.13
"2022-09-21 03:25:16+00",877,296.034,306.13
"2022-09-21 03:25:18+00",877,296.02666666666664,306.12
"2022-09-21 03:25:20+00",877,296.02375,306.12
"2022-09-21 03:25:22+00",877,296.025,306.125
"2022-09-21 03:25:24+00",877,296.025,306.13
"2022-09-21 03:25:26+00",877,296.015,306.13
"2022-09-21 03:25:28+00",877,296.02,306.125
"2022-09-21 03:25:30+00",877,296.022,306.125
"2022-09-21 03:25:32+00",877,296.0225,306.13
"2022-09-21 03:25:34+00",877,296.0183333333333,306.12
"2022-09-21 03:25:36+00",877,296.0225,306.125
"2022-09-21 03:25:38+00",877,296.01750000000004,306.13
"2022-09-21 03:25:40+00",877,296.01166666666666,306.12
"2022-09-21 03:25:42+00",877,296.006,306.11
"2022-09-21 03:25:44+00",877,296.01,306.12
"2022-09-21 03:25:46+00",877,296.0057142857143,306.12
"2022-09-21 03:25:48+00",877,296,306.115
"2022-09-21 03:25:50+00",877,296.01,306.125
"2022-09-21 03:25:52+00",877,296.0228571428571,306.115
"2022-09-21 03:25:54+00",877,296.0225,306.12
"2022-09-21 03:25:56+00",877,296.015,306.11
"2022-09-21 03:25:58+00",877,296.03285714285715,306.115
"2022-09-21 03:26:00+00",877,296.0275,306.12
"2022-09-21 03:26:02+00",877,296.0225,306.12
"2022-09-21 03:26:04+00",877,296.03,306.115
"2022-09-21 03:26:06+00",877,296.0275,306.12
"2022-09-21 03:26:08+00",877,296.035,306.105
"2022-09-21 03:26:10+00",877,296.018,306.11
"2022-09-21 03:26:12+00",877,296.025,306.105
"2022-09-21 03:26:14+00",877,296.03499999999997,306.11
"2022-09-21 03:26:16+00",877,296.03166666666664,306.11
"2022-09-21 03:26:18+00",877,296.035,306.11
"2022-09-21 03:26:20+00",877,296.025,306.1
"2022-09-21 03:26:22+00",877,296.03999999999996,306.1
"2022-09-21 03:26:24+00",877,296.04375000000005,306.11
"2022-09-21 03:26:26+00",877,296.038,306.1
"2022-09-21 03:26:28+00",877,296.0233333333333,306.11
"2022-09-21 03:26:30+00",877,296.03285714285715,306.12
"2022-09-21 03:26:32+00",877,296.01666666666665,306.115
"2022-09-21 03:26:34+00",877,296.03285714285715,306.11
"2022-09-21 03:26:36+00",877,296.03428571428566,306.12
"2022-09-21 03:26:38+00",877,296.03,306.11
"2022-09-21 03:26:40+00",877,296.0228571428571,306.115
"2022-09-21 03:26:42+00",877,296.0233333333333,306.1
"2022-09-21 03:26:44+00",877,296.02166666666665,306.105
"2022-09-21 03:26:46+00",877,296.03999999999996,306.1
"2022-09-21 03:26:48+00",877,296.0285714285714,306.105
"2022-09-21 03:26:50+00",877,296.0225,306.1
"2022-09-21 03:26:52+00",877,296.03,306.09
"2022-09-21 03:26:54+00",877,296.03,306.095
"2022-09-21 03:26:56+00",877,296.025,306.11
"2022-09-21 03:26:58+00",877,296.03375,306.1
"2022-09-21 03:27:00+00",877,296.03249999999997,306.105
"2022-09-21 03:27:02+00",877,296.02666666666664,306.12
"2022-09-21 03:27:04+00",877,296.0375,306.115
"2022-09-21 03:27:06+00",877,296.02799999999996,306.11
"2022-09-21 03:27:08+00",877,296.0185714285714,306.11
"2022-09-21 03:27:10+00",877,296.02,306.12
"2022-09-21 03:27:12+00",877,296.03249999999997,306.115
"2022-09-21 03:27:14+00",877,296.0283333333333,306.115
"2022-09-21 03:27:16+00",877,296.032,306.12
"2022-09-21 03:27:18+00",877,296.02799999999996,306.12
"2022-09-21 03:27:20+00",877,296.0257142857143,306.13
"2022-09-21 03:27:22+00",877,296.02833333333336,306.115
"2022-09-21 03:27:24+00",877,296.03999999999996,306.13
"2022-09-21 03:27:26+00",877,296.03428571428566,306.125
"2022-09-21 03:27:28+00",877,296.02000000000004,306.12
"2022-09-21 03:27:30+00",877,296.01,306.115
"2022-09-21 03:27:32+00",877,296.03,306.115
"2022-09-21 03:27:34+00",877,296.0333333333333,306.13
"2022-09-21 03:27:36+00",877,296.0125,306.115
"2022-09-21 03:27:38+00",877,296.02,306.125
"2022-09-21 03:27:40+00",877,296.025,306.12
"2022-09-21 03:27:42+00",877,296.025,306.11
"2022-09-21 03:27:44+00",877,296.015,306.115
"2022-09-21 03:27:46+00",877,296.01599999999996,306.115
"2022-09-21 03:27:48+00",877,296.01166666666666,306.11
"2022-09-21 03:27:50+00",877,296.025,306.105
"2022-09-21 03:27:52+00",877,296.0283333333333,306.12
"2022-09-21 03:27:54+00",877,296.02599999999995,306.12
"2022-09-21 03:27:56+00",877,296.02599999999995,306.11
"2022-09-21 03:27:58+00",877,296.0083333333333,306.11
"2022-09-21 03:28:00+00",877,296.0122222222222,306.105
"2022-09-21 03:28:02+00",877,296.0233333333333,306.11
"2022-09-21 03:28:04+00",877,296.01125,306.105
"2022-09-21 03:28:06+00",877,296.0233333333333,306.115
"2022-09-21 03:28:08+00",877,296.02,306.105
"2022-09-21 03:28:10+00",877,296.014,306.105
"2022-09-21 03:28:12+00",877,296.01571428571424,306.12
"2022-09-21 03:28:14+00",877,296.01666666666665,306.11
"2022-09-21 03:28:16+00",877,296.0233333333333,306.105
"2022-09-21 03:28:18+00",877,296.0185714285714,306.11
"2022-09-21 03:28:20+00",877,296.0185714285714,306.105
"2022-09-21 03:28:22+00",877,296.02,306.1
"2022-09-21 03:28:24+00",877,296.032,306.105
"2022-09-21 03:28:26+00",877,296.02,306.11
"2022-09-21 03:28:28+00",877,296.0133333333333,306.105
"2022-09-21 03:28:30+00",877,296.024,306.11
"2022-09-21 03:28:32+00",877,296.04333333333335,306.105
"2022-09-21 03:28:34+00",877,296.03666666666663,306.1
"2022-09-21 03:28:36+00",877,296.02166666666665,306.105
"2022-09-21 03:28:38+00",877,296.02750000000003,306.1
"2022-09-21 03:28:40+00",877,296.0185714285714,306.1
"2022-09-21 03:28:42+00",877,296.03249999999997,306.105
"2022-09-21 03:28:44+00",877,296.0285714285714,306.095
"2022-09-21 03:28:46+00",877,296.03000000000003,306.08500000000004
