time,Output,Temperature
2022-09-13 04:16:08+00,775,309.61
2022-09-13 04:16:10+00,775,309.615
2022-09-13 04:16:12+00,775,309.61
2022-09-13 04:16:14+00,775,309.61
2022-09-13 04:16:16+00,775,309.605
2022-09-13 04:16:18+00,775,309.615
2022-09-13 04:16:20+00,775,309.61
2022-09-13 04:16:22+00,775,309.615
2022-09-13 04:16:24+00,775,309.61
2022-09-13 04:16:26+00,775,309.61
2022-09-13 04:16:28+00,775,309.605
2022-09-13 04:16:30+00,775,309.61
2022-09-13 04:16:32+00,775,309.615
2022-09-13 04:16:34+00,775,309.605
2022-09-13 04:16:36+00,775,309.615
2022-09-13 04:16:38+00,775,309.615
2022-09-13 04:16:40+00,775,309.615
2022-09-13 04:16:42+00,775,309.605
2022-09-13 04:16:44+00,775,309.61
2022-09-13 04:16:46+00,775,309.61
2022-09-13 04:16:48+00,775,309.61
2022-09-13 04:16:50+00,775,309.615
2022-09-13 04:16:52+00,775,309.61
2022-09-13 04:16:54+00,775,309.61
2022-09-13 04:16:56+00,775,309.605
2022-09-13 04:16:58+00,775,309.61
2022-09-13 04:17:00+00,775,309.605
2022-09-13 04:17:02+00,775,309.61
2022-09-13 04:17:04+00,775,309.605
2022-09-13 04:17:06+00,775,309.61
2022-09-13 04:17:08+00,775,309.615
2022-09-13 04:17:10+00,775,309.615
2022-09-13 04:17:12+00,775,309.61
2022-09-13 04:17:14+00,775,309.605
2022-09-13 04:17:16+00,775,309.61
2022-09-13 04:17:18+00,775,309.61
2022-09-13 04:17:20+00,775,309.61
2022-09-13 04:17:22+00,775,309.61
2022-09-13 04:17:24+00,775,309.6
2022-09-13 04:17:26+00,775,309.61
2022-09-13 04:17:28+00,775,309.605
2022-09-13 04:17:30+00,775,309.605
2022-09-13 04:17:32+00,775,309.61
2022-09-13 04:17:34+00,775,309.615
2022-09-13 04:17:36+00,775,309.61
2022-09-13 04:17:38+00,775,309.6
2022-09-13 04:17:40+00,775,309.605
2022-09-13 04:17:42+00,775,309.615
2022-09-13 04:17:44+00,775,309.615
2022-09-13 04:17:46+00,775,309.61
2022-09-13 04:17:48+00,775,309.61
2022-09-13 04:17:50+00,775,309.61
2022-09-13 04:17:52+00,775,309.61
2022-09-13 04:17:54+00,775,309.61
2022-09-13 04:17:56+00,775,309.615
2022-09-13 04:17:58+00,775,309.61
2022-09-13 04:18:00+00,775,309.61
2022-09-13 04:18:02+00,775,309.61
2022-09-13 04:18:04+00,775,309.61
2022-09-13 04:18:06+00,775,309.615
2022-09-13 04:18:08+00,775,309.61
2022-09-13 04:18:10+00,775,309.6
2022-09-13 04:18:12+00,775,309.61
2022-09-13 04:18:14+00,775,309.615
2022-09-13 04:18:16+00,775,309.61
2022-09-13 04:18:18+00,775,309.615
2022-09-13 04:18:20+00,775,309.605
2022-09-13 04:18:22+00,775,309.615
2022-09-13 04:18:24+00,775,309.605
2022-09-13 04:18:26+00,775,309.6
2022-09-13 04:18:28+00,775,309.62
2022-09-13 04:18:30+00,775,309.615
2022-09-13 04:18:32+00,775,309.615
2022-09-13 04:18:34+00,775,309.61
2022-09-13 04:18:36+00,775,309.6
2022-09-13 04:18:38+00,775,309.605
2022-09-13 04:18:40+00,775,309.605
2022-09-13 04:18:42+00,775,309.61
2022-09-13 04:18:44+00,775,309.61
2022-09-13 04:18:46+00,775,309.62
2022-09-13 04:18:48+00,775,309.61
2022-09-13 04:18:50+00,775,309.61
2022-09-13 04:18:52+00,775,309.61
2022-09-13 04:18:54+00,775,309.62
2022-09-13 04:18:56+00,775,309.61
2022-09-13 04:18:58+00,775,309.61
2022-09-13 04:19:00+00,775,309.61
2022-09-13 04:19:02+00,775,309.605
2022-09-13 04:19:04+00,775,309.615
2022-09-13 04:19:06+00,775,309.61
2022-09-13 04:19:08+00,775,309.61
2022-09-13 04:19:10+00,775,309.61
2022-09-13 04:19:12+00,775,309.61
2022-09-13 04:19:14+00,775,309.605
2022-09-13 04:19:16+00,775,309.605
2022-09-13 04:19:18+00,775,309.61
2022-09-13 04:19:20+00,775,309.61
2022-09-13 04:19:22+00,775,309.6
2022-09-13 04:19:24+00,775,309.61
2022-09-13 04:19:26+00,775,309.605
2022-09-13 04:19:28+00,775,309.6
2022-09-13 04:19:30+00,775,309.61
2022-09-13 04:19:32+00,775,309.605
2022-09-13 04:19:34+00,775,309.61
2022-09-13 04:19:36+00,775,309.605
2022-09-13 04:19:38+00,775,309.605
2022-09-13 04:19:40+00,775,309.605
2022-09-13 04:19:42+00,775,309.595
2022-09-13 04:19:44+00,775,309.605
2022-09-13 04:19:46+00,775,309.605
2022-09-13 04:19:48+00,775,309.6
2022-09-13 04:19:50+00,775,309.6
2022-09-13 04:19:52+00,775,309.605
2022-09-13 04:19:54+00,775,309.605
2022-09-13 04:19:56+00,775,309.61
2022-09-13 04:19:58+00,775,309.6
2022-09-13 04:20:00+00,775,309.615
2022-09-13 04:20:02+00,775,309.615
2022-09-13 04:20:04+00,775,309.6
2022-09-13 04:20:06+00,775,309.6
2022-09-13 04:20:08+00,775,309.6
2022-09-13 04:20:10+00,775,309.6
2022-09-13 04:20:12+00,775,309.605
2022-09-13 04:20:14+00,775,309.61
2022-09-13 04:20:16+00,775,309.61
2022-09-13 04:20:18+00,775,309.6
2022-09-13 04:20:20+00,775,309.6
2022-09-13 04:20:22+00,775,309.605
2022-09-13 04:20:24+00,775,309.61
2022-09-13 04:20:26+00,775,309.6
2022-09-13 04:20:28+00,775,309.605
2022-09-13 04:20:30+00,775,309.6
2022-09-13 04:20:32+00,775,309.605
2022-09-13 04:20:34+00,775,309.615
2022-09-13 04:20:36+00,775,309.605
2022-09-13 04:20:38+00,775,309.605
2022-09-13 04:20:40+00,775,309.61
2022-09-13 04:20:42+00,775,309.61
2022-09-13 04:20:44+00,775,309.6
2022-09-13 04:20:46+00,775,309.61
2022-09-13 04:20:48+00,775,309.615
2022-09-13 04:20:50+00,775,309.61
2022-09-13 04:20:52+00,775,309.605
2022-09-13 04:20:54+00,775,309.61
2022-09-13 04:20:56+00,775,309.61
2022-09-13 04:20:58+00,775,309.605
2022-09-13 04:21:00+00,775,309.605
2022-09-13 04:21:02+00,775,309.61
2022-09-13 04:21:04+00,775,309.61
2022-09-13 04:21:06+00,775,309.61
2022-09-13 04:21:08+00,775,309.605
2022-09-13 04:21:10+00,775,309.61
2022-09-13 04:21:12+00,775,309.61
2022-09-13 04:21:14+00,775,309.61
2022-09-13 04:21:16+00,775,309.605
2022-09-13 04:21:18+00,775,309.615
2022-09-13 04:21:20+00,775,309.6
2022-09-13 04:21:22+00,775,309.61
2022-09-13 04:21:24+00,775,309.605
2022-09-13 04:21:26+00,775,309.605
2022-09-13 04:21:28+00,775,309.61
2022-09-13 04:21:30+00,775,309.61
2022-09-13 04:21:32+00,775,309.61
2022-09-13 04:21:34+00,775,309.61
2022-09-13 04:21:36+00,775,309.61
2022-09-13 04:21:38+00,775,309.615
2022-09-13 04:21:40+00,775,309.61
2022-09-13 04:21:42+00,775,309.605
2022-09-13 04:21:44+00,775,309.605
2022-09-13 04:21:46+00,775,309.605
2022-09-13 04:21:48+00,775,309.61
2022-09-13 04:21:50+00,775,309.61
2022-09-13 04:21:52+00,775,309.615
2022-09-13 04:21:54+00,775,309.61
2022-09-13 04:21:56+00,775,309.615
2022-09-13 04:21:58+00,775,309.64
2022-09-13 04:22:00+00,775,309.61
2022-09-13 04:22:02+00,775,309.615
2022-09-13 04:22:04+00,775,309.61
2022-09-13 04:22:06+00,775,309.61
2022-09-13 04:22:08+00,775,309.61
2022-09-13 04:22:10+00,775,309.605
2022-09-13 04:22:12+00,775,309.615
2022-09-13 04:22:14+00,775,309.61
2022-09-13 04:22:16+00,775,309.61
2022-09-13 04:22:18+00,775,309.61
2022-09-13 04:22:20+00,775,309.605
2022-09-13 04:22:22+00,775,309.605
2022-09-13 04:22:24+00,775,309.61
2022-09-13 04:22:26+00,775,309.61
2022-09-13 04:22:28+00,775,309.61
2022-09-13 04:22:30+00,775,309.6
2022-09-13 04:22:32+00,775,309.615
2022-09-13 04:22:34+00,775,309.6
2022-09-13 04:22:36+00,775,309.61
2022-09-13 04:22:38+00,775,309.615
2022-09-13 04:22:40+00,775,309.605
2022-09-13 04:22:42+00,775,309.615
2022-09-13 04:22:44+00,775,309.6
2022-09-13 04:22:46+00,775,309.605
2022-09-13 04:22:48+00,775,309.6
2022-09-13 04:22:50+00,775,309.615
2022-09-13 04:22:52+00,775,309.61
2022-09-13 04:22:54+00,775,309.61
2022-09-13 04:22:56+00,775,309.605
2022-09-13 04:22:58+00,775,309.61
2022-09-13 04:23:00+00,775,309.61
2022-09-13 04:23:02+00,775,309.6
2022-09-13 04:23:04+00,775,309.6
2022-09-13 04:23:06+00,775,309.605
2022-09-13 04:23:08+00,775,309.615
2022-09-13 04:23:10+00,775,309.605
2022-09-13 04:23:12+00,775,309.61
2022-09-13 04:23:14+00,775,309.605
2022-09-13 04:23:16+00,775,309.61
2022-09-13 04:23:18+00,775,309.605
2022-09-13 04:23:20+00,775,309.61
2022-09-13 04:23:22+00,775,309.61
2022-09-13 04:23:24+00,775,309.6
2022-09-13 04:23:26+00,775,309.605
2022-09-13 04:23:28+00,775,309.61
2022-09-13 04:23:30+00,775,309.61
2022-09-13 04:23:32+00,775,309.62
2022-09-13 04:23:34+00,775,309.615
2022-09-13 04:23:36+00,775,309.61
2022-09-13 04:23:38+00,775,309.61
2022-09-13 04:23:40+00,775,309.6
2022-09-13 04:23:42+00,775,309.61
2022-09-13 04:23:44+00,775,309.6
2022-09-13 04:23:46+00,775,309.615
2022-09-13 04:23:48+00,775,309.595
2022-09-13 04:23:50+00,775,309.6
2022-09-13 04:23:52+00,775,309.61
2022-09-13 04:23:54+00,775,309.61
2022-09-13 04:23:56+00,775,309.605
2022-09-13 04:23:58+00,775,309.625
2022-09-13 04:24:00+00,775,309.6
2022-09-13 04:24:02+00,775,309.61
2022-09-13 04:24:04+00,775,309.605
2022-09-13 04:24:06+00,775,309.6
2022-09-13 04:24:08+00,775,309.61
2022-09-13 04:24:10+00,775,309.61
2022-09-13 04:24:12+00,775,309.605
2022-09-13 04:24:14+00,775,309.6
2022-09-13 04:24:16+00,775,309.605
2022-09-13 04:24:18+00,775,309.6
2022-09-13 04:24:20+00,775,309.605
2022-09-13 04:24:22+00,775,309.605
2022-09-13 04:24:24+00,775,309.605
2022-09-13 04:24:26+00,775,309.59
2022-09-13 04:24:28+00,775,309.605
2022-09-13 04:24:30+00,775,309.605
2022-09-13 04:24:32+00,775,309.605
2022-09-13 04:24:34+00,775,309.61
2022-09-13 04:24:36+00,775,309.61
2022-09-13 04:24:38+00,775,309.615
2022-09-13 04:24:40+00,775,309.605
2022-09-13 04:24:42+00,775,309.595
2022-09-13 04:24:44+00,775,309.61
2022-09-13 04:24:46+00,775,309.61
2022-09-13 04:24:48+00,775,309.605
2022-09-13 04:24:50+00,775,309.6
2022-09-13 04:24:52+00,775,309.6
2022-09-13 04:24:54+00,775,309.6
2022-09-13 04:24:56+00,775,309.605
2022-09-13 04:24:58+00,775,309.605
2022-09-13 04:25:00+00,775,309.6
2022-09-13 04:25:02+00,775,309.605
2022-09-13 04:25:04+00,775,309.6
2022-09-13 04:25:06+00,775,309.605
2022-09-13 04:25:08+00,775,309.605
2022-09-13 04:25:10+00,775,309.6
2022-09-13 04:25:12+00,775,309.605
2022-09-13 04:25:14+00,775,309.61
2022-09-13 04:25:16+00,775,309.6
2022-09-13 04:25:18+00,775,309.61
2022-09-13 04:25:20+00,775,309.6
2022-09-13 04:25:22+00,775,309.6
2022-09-13 04:25:24+00,775,309.605
2022-09-13 04:25:26+00,775,309.605
2022-09-13 04:25:28+00,775,309.615
2022-09-13 04:25:30+00,775,309.605
2022-09-13 04:25:32+00,775,309.6
2022-09-13 04:25:34+00,775,309.605
2022-09-13 04:25:36+00,775,309.605
2022-09-13 04:25:38+00,775,309.61
2022-09-13 04:25:40+00,775,309.6
2022-09-13 04:25:42+00,775,309.605
2022-09-13 04:25:44+00,775,309.6
2022-09-13 04:25:46+00,775,309.61
2022-09-13 04:25:48+00,775,309.595
2022-09-13 04:25:50+00,775,309.6
2022-09-13 04:25:52+00,775,309.6
2022-09-13 04:25:54+00,775,309.6
2022-09-13 04:25:56+00,775,309.595
2022-09-13 04:25:58+00,775,309.605
2022-09-13 04:26:00+00,775,309.6
2022-09-13 04:26:02+00,775,309.605
2022-09-13 04:26:04+00,775,309.61
2022-09-13 04:26:06+00,775,309.6
2022-09-13 04:26:08+00,775,309.6
2022-09-13 04:26:10+00,775,309.6
2022-09-13 04:26:12+00,775,309.605
2022-09-13 04:26:14+00,775,309.595
2022-09-13 04:26:16+00,775,309.61
2022-09-13 04:26:18+00,775,309.61
2022-09-13 04:26:20+00,775,309.6
2022-09-13 04:26:22+00,775,309.595
2022-09-13 04:26:24+00,775,309.605
2022-09-13 04:26:26+00,775,309.605
2022-09-13 04:26:28+00,775,309.605
2022-09-13 04:26:30+00,775,309.605
2022-09-13 04:26:32+00,775,309.6
2022-09-13 04:26:34+00,775,309.61
2022-09-13 04:26:36+00,775,309.61
2022-09-13 04:26:38+00,775,309.605
2022-09-13 04:26:40+00,775,309.605
2022-09-13 04:26:42+00,775,309.595
2022-09-13 04:26:44+00,775,309.6
2022-09-13 04:26:46+00,775,309.6
2022-09-13 04:26:48+00,775,309.605
2022-09-13 04:26:50+00,775,309.605
2022-09-13 04:26:52+00,775,309.6
2022-09-13 04:26:54+00,775,309.605
2022-09-13 04:26:56+00,775,309.6
2022-09-13 04:26:58+00,775,309.6
2022-09-13 04:27:00+00,775,309.605
2022-09-13 04:27:02+00,775,309.6
2022-09-13 04:27:04+00,775,309.6
2022-09-13 04:27:06+00,775,309.605
2022-09-13 04:27:08+00,775,309.605
2022-09-13 04:27:10+00,775,309.595
2022-09-13 04:27:12+00,775,309.605
2022-09-13 04:27:14+00,775,309.6
2022-09-13 04:27:16+00,775,309.61
2022-09-13 04:27:18+00,775,309.605
2022-09-13 04:27:20+00,775,309.61
2022-09-13 04:27:22+00,775,309.6
2022-09-13 04:27:24+00,775,309.605
2022-09-13 04:27:26+00,775,309.6
2022-09-13 04:27:28+00,775,309.605
2022-09-13 04:27:30+00,775,309.605
2022-09-13 04:27:32+00,775,309.6
2022-09-13 04:27:34+00,775,309.595
2022-09-13 04:27:36+00,775,309.605
2022-09-13 04:27:38+00,775,309.61
2022-09-13 04:27:40+00,775,309.595
2022-09-13 04:27:42+00,775,309.605
2022-09-13 04:27:44+00,775,309.61
2022-09-13 04:27:46+00,775,309.61
2022-09-13 04:27:48+00,775,309.6
2022-09-13 04:27:50+00,775,309.6
2022-09-13 04:27:52+00,775,309.6
2022-09-13 04:27:54+00,775,309.6
2022-09-13 04:27:56+00,775,309.595
2022-09-13 04:27:58+00,775,309.6
2022-09-13 04:28:00+00,775,309.6
2022-09-13 04:28:02+00,775,309.605
2022-09-13 04:28:04+00,775,309.59
2022-09-13 04:28:06+00,775,309.6
2022-09-13 04:28:08+00,1775,309.605
2022-09-13 04:28:10+00,1775,309.61
2022-09-13 04:28:12+00,1775,309.595
2022-09-13 04:28:14+00,1775,309.6
2022-09-13 04:28:16+00,1775,309.605
2022-09-13 04:28:18+00,1775,309.6
2022-09-13 04:28:20+00,1775,309.59
2022-09-13 04:28:22+00,1775,309.595
2022-09-13 04:28:24+00,1775,309.6
2022-09-13 04:28:26+00,1775,309.59
2022-09-13 04:28:28+00,1775,309.6
2022-09-13 04:28:30+00,1775,309.595
2022-09-13 04:28:32+00,1775,309.59
2022-09-13 04:28:34+00,1775,309.59
2022-09-13 04:28:36+00,1775,309.59
2022-09-13 04:28:38+00,1775,309.59
2022-09-13 04:28:40+00,1775,309.59
2022-09-13 04:28:42+00,1775,309.59
2022-09-13 04:28:44+00,1775,309.595
2022-09-13 04:28:46+00,1775,309.59
2022-09-13 04:28:48+00,1775,309.595
2022-09-13 04:28:50+00,1775,309.58
2022-09-13 04:28:52+00,1775,309.59
2022-09-13 04:28:54+00,1775,309.58
2022-09-13 04:28:56+00,1775,309.585
2022-09-13 04:28:58+00,1775,309.58
2022-09-13 04:29:00+00,1775,309.58
2022-09-13 04:29:02+00,1775,309.595
2022-09-13 04:29:04+00,1775,309.58
2022-09-13 04:29:06+00,1775,309.59
2022-09-13 04:29:08+00,1775,309.585
2022-09-13 04:29:10+00,1775,309.58
2022-09-13 04:29:12+00,1775,309.585
2022-09-13 04:29:14+00,1775,309.58
2022-09-13 04:29:16+00,1775,309.585
2022-09-13 04:29:18+00,1775,309.59
2022-09-13 04:29:20+00,1775,309.585
2022-09-13 04:29:22+00,1775,309.59
2022-09-13 04:29:24+00,1775,309.59
2022-09-13 04:29:26+00,1775,309.595
2022-09-13 04:29:28+00,1775,309.595
2022-09-13 04:29:30+00,1775,309.59
2022-09-13 04:29:32+00,1775,309.595
2022-09-13 04:29:34+00,1775,309.59
2022-09-13 04:29:36+00,1775,309.595
2022-09-13 04:29:38+00,1775,309.595
2022-09-13 04:29:40+00,1775,309.595
2022-09-13 04:29:42+00,1775,309.59
2022-09-13 04:29:44+00,1775,309.595
2022-09-13 04:29:46+00,1775,309.6
2022-09-13 04:29:48+00,1775,309.59
2022-09-13 04:29:50+00,1775,309.6
2022-09-13 04:29:52+00,1775,309.6
2022-09-13 04:29:54+00,1775,309.595
2022-09-13 04:29:56+00,1775,309.605
2022-09-13 04:29:58+00,1775,309.595
2022-09-13 04:30:00+00,1775,309.6
2022-09-13 04:30:02+00,1775,309.61
2022-09-13 04:30:04+00,1775,309.6
2022-09-13 04:30:06+00,1775,309.61
2022-09-13 04:30:08+00,1775,309.595
2022-09-13 04:30:10+00,1775,309.595
2022-09-13 04:30:12+00,1775,309.595
2022-09-13 04:30:14+00,1775,309.6
2022-09-13 04:30:16+00,1775,309.61
2022-09-13 04:30:18+00,1775,309.605
2022-09-13 04:30:20+00,1775,309.61
2022-09-13 04:30:22+00,1775,309.6
2022-09-13 04:30:24+00,1775,309.605
2022-09-13 04:30:26+00,1775,309.6
2022-09-13 04:30:28+00,1775,309.605
2022-09-13 04:30:30+00,1775,309.6
2022-09-13 04:30:32+00,1775,309.6
2022-09-13 04:30:34+00,1775,309.6
2022-09-13 04:30:36+00,1775,309.605
2022-09-13 04:30:38+00,1775,309.61
2022-09-13 04:30:40+00,1775,309.61
2022-09-13 04:30:42+00,1775,309.605
2022-09-13 04:30:44+00,1775,309.6
2022-09-13 04:30:46+00,1775,309.61
2022-09-13 04:30:48+00,1775,309.61
2022-09-13 04:30:50+00,1775,309.61
2022-09-13 04:30:52+00,1775,309.61
2022-09-13 04:30:54+00,1775,309.61
2022-09-13 04:30:56+00,1775,309.6
2022-09-13 04:30:58+00,1775,309.6
2022-09-13 04:31:00+00,1775,309.6
2022-09-13 04:31:02+00,1775,309.61
2022-09-13 04:31:04+00,1775,309.61
2022-09-13 04:31:06+00,1775,309.6
2022-09-13 04:31:08+00,1775,309.605
2022-09-13 04:31:10+00,1775,309.61
2022-09-13 04:31:12+00,1775,309.595
2022-09-13 04:31:14+00,1775,309.6
2022-09-13 04:31:16+00,1775,309.61
2022-09-13 04:31:18+00,1775,309.605
2022-09-13 04:31:20+00,1775,309.595
2022-09-13 04:31:22+00,1775,309.6
2022-09-13 04:31:24+00,1775,309.605
2022-09-13 04:31:26+00,1775,309.6
2022-09-13 04:31:28+00,1775,309.61
2022-09-13 04:31:30+00,1775,309.605
2022-09-13 04:31:32+00,1775,309.6
2022-09-13 04:31:34+00,1775,309.61
2022-09-13 04:31:36+00,1775,309.605
2022-09-13 04:31:38+00,1775,309.6
2022-09-13 04:31:40+00,1775,309.605
2022-09-13 04:31:42+00,1775,309.595
2022-09-13 04:31:44+00,1775,309.595
2022-09-13 04:31:46+00,1775,309.595
2022-09-13 04:31:48+00,1775,309.6
2022-09-13 04:31:50+00,1775,309.605
2022-09-13 04:31:52+00,1775,309.61
2022-09-13 04:31:54+00,1775,309.6
2022-09-13 04:31:56+00,1775,309.605
2022-09-13 04:31:58+00,1775,309.595
2022-09-13 04:32:00+00,1775,309.6
2022-09-13 04:32:02+00,1775,309.605
2022-09-13 04:32:04+00,1775,309.605
2022-09-13 04:32:06+00,1775,309.605
2022-09-13 04:32:08+00,1775,309.605
2022-09-13 04:32:10+00,1775,309.6
2022-09-13 04:32:12+00,1775,309.61
2022-09-13 04:32:14+00,1775,309.605
2022-09-13 04:32:16+00,1775,309.6
2022-09-13 04:32:18+00,1775,309.61
2022-09-13 04:32:20+00,1775,309.605
2022-09-13 04:32:22+00,1775,309.605
2022-09-13 04:32:24+00,1775,309.61
2022-09-13 04:32:26+00,1775,309.6
2022-09-13 04:32:28+00,1775,309.6
2022-09-13 04:32:30+00,1775,309.61
2022-09-13 04:32:32+00,1775,309.605
2022-09-13 04:32:34+00,1775,309.605
2022-09-13 04:32:36+00,1775,309.595
2022-09-13 04:32:38+00,1775,309.595
2022-09-13 04:32:40+00,1775,309.6
2022-09-13 04:32:42+00,1775,309.595
2022-09-13 04:32:44+00,1775,309.605
2022-09-13 04:32:46+00,1775,309.6
2022-09-13 04:32:48+00,1775,309.6
2022-09-13 04:32:50+00,1775,309.6
2022-09-13 04:32:52+00,1775,309.6
2022-09-13 04:32:54+00,1775,309.605
2022-09-13 04:32:56+00,1775,309.6
2022-09-13 04:32:58+00,1775,309.595
2022-09-13 04:33:00+00,1775,309.59
2022-09-13 04:33:02+00,1775,309.6
2022-09-13 04:33:04+00,1775,309.605
2022-09-13 04:33:06+00,1775,309.595
2022-09-13 04:33:08+00,1775,309.6
2022-09-13 04:33:10+00,1775,309.59
2022-09-13 04:33:12+00,1775,309.595
2022-09-13 04:33:14+00,1775,309.605
2022-09-13 04:33:16+00,1775,309.6
2022-09-13 04:33:18+00,1775,309.6
2022-09-13 04:33:20+00,1775,309.6
2022-09-13 04:33:22+00,1775,309.6
2022-09-13 04:33:24+00,1775,309.59
2022-09-13 04:33:26+00,1775,309.61
2022-09-13 04:33:28+00,1775,309.595
2022-09-13 04:33:30+00,1775,309.585
2022-09-13 04:33:32+00,1775,309.595
2022-09-13 04:33:34+00,1775,309.6
2022-09-13 04:33:36+00,1775,309.605
2022-09-13 04:33:38+00,1775,309.6
2022-09-13 04:33:40+00,1775,309.59
2022-09-13 04:33:42+00,1775,309.6
2022-09-13 04:33:44+00,1775,309.59
2022-09-13 04:33:46+00,1775,309.59
2022-09-13 04:33:48+00,1775,309.595
2022-09-13 04:33:50+00,1775,309.6
2022-09-13 04:33:52+00,1775,309.6
2022-09-13 04:33:54+00,1775,309.6
2022-09-13 04:33:56+00,1775,309.6
2022-09-13 04:33:58+00,1775,309.59
2022-09-13 04:34:00+00,1775,309.595
2022-09-13 04:34:02+00,1775,309.59
2022-09-13 04:34:04+00,1775,309.59
2022-09-13 04:34:06+00,1775,309.595
2022-09-13 04:34:08+00,1775,309.59
2022-09-13 04:34:10+00,1775,309.585
2022-09-13 04:34:12+00,1775,309.595
2022-09-13 04:34:14+00,1775,309.585
2022-09-13 04:34:16+00,1775,309.6
2022-09-13 04:34:18+00,1775,309.585
2022-09-13 04:34:20+00,1775,309.595
2022-09-13 04:34:22+00,1775,309.585
2022-09-13 04:34:24+00,1775,309.6
2022-09-13 04:34:26+00,1775,309.59
2022-09-13 04:34:28+00,1775,309.595
2022-09-13 04:34:30+00,1775,309.59
2022-09-13 04:34:32+00,1775,309.6
2022-09-13 04:34:34+00,1775,309.59
2022-09-13 04:34:36+00,1775,309.59
2022-09-13 04:34:38+00,1775,309.585
2022-09-13 04:34:40+00,1775,309.585
2022-09-13 04:34:42+00,1775,309.595
2022-09-13 04:34:44+00,1775,309.59
2022-09-13 04:34:46+00,1775,309.6
2022-09-13 04:34:48+00,1775,309.585
2022-09-13 04:34:50+00,1775,309.59
2022-09-13 04:34:52+00,1775,309.59
2022-09-13 04:34:54+00,1775,309.59
2022-09-13 04:34:56+00,1775,309.59
2022-09-13 04:34:58+00,1775,309.59
2022-09-13 04:35:00+00,1775,309.6
2022-09-13 04:35:02+00,1775,309.585
2022-09-13 04:35:04+00,1775,309.59
2022-09-13 04:35:06+00,1775,309.585
2022-09-13 04:35:08+00,1775,309.59
2022-09-13 04:35:10+00,1775,309.595
2022-09-13 04:35:12+00,1775,309.59
2022-09-13 04:35:14+00,1775,309.595
2022-09-13 04:35:16+00,1775,309.59
2022-09-13 04:35:18+00,1775,309.59
2022-09-13 04:35:20+00,1775,309.59
2022-09-13 04:35:22+00,1775,309.59
2022-09-13 04:35:24+00,1775,309.59
2022-09-13 04:35:26+00,1775,309.595
2022-09-13 04:35:28+00,1775,309.59
2022-09-13 04:35:30+00,1775,309.58
2022-09-13 04:35:32+00,1775,309.59
2022-09-13 04:35:34+00,1775,309.59
2022-09-13 04:35:36+00,1775,309.595
2022-09-13 04:35:38+00,1775,309.6
2022-09-13 04:35:40+00,1775,309.585
2022-09-13 04:35:42+00,1775,309.585
2022-09-13 04:35:44+00,1775,309.595
2022-09-13 04:35:46+00,1775,309.585
2022-09-13 04:35:48+00,1775,309.59
2022-09-13 04:35:50+00,1775,309.59
2022-09-13 04:35:52+00,1775,309.585
2022-09-13 04:35:54+00,1775,309.59
2022-09-13 04:35:56+00,1775,309.585
2022-09-13 04:35:58+00,1775,309.58
2022-09-13 04:36:00+00,1775,309.585
2022-09-13 04:36:02+00,1775,309.585
2022-09-13 04:36:04+00,1775,309.585
2022-09-13 04:36:06+00,1775,309.58
2022-09-13 04:36:08+00,1775,309.58
2022-09-13 04:36:10+00,1775,309.58
2022-09-13 04:36:12+00,1775,309.585
2022-09-13 04:36:14+00,1775,309.585
2022-09-13 04:36:16+00,1775,309.585
2022-09-13 04:36:18+00,1775,309.575
2022-09-13 04:36:20+00,1775,309.58
2022-09-13 04:36:22+00,1775,309.58
2022-09-13 04:36:24+00,1775,309.575
2022-09-13 04:36:26+00,1775,309.59
2022-09-13 04:36:28+00,1775,309.565
2022-09-13 04:36:30+00,1775,309.585
2022-09-13 04:36:32+00,1775,309.58
2022-09-13 04:36:34+00,1775,309.58
2022-09-13 04:36:36+00,1775,309.58
2022-09-13 04:36:38+00,1775,309.57
2022-09-13 04:36:40+00,1775,309.58
2022-09-13 04:36:42+00,1775,309.575
2022-09-13 04:36:44+00,1775,309.58
2022-09-13 04:36:46+00,1775,309.57
2022-09-13 04:36:48+00,1775,309.585
2022-09-13 04:36:50+00,1775,309.575
2022-09-13 04:36:52+00,1775,309.585
2022-09-13 04:36:54+00,1775,309.58
2022-09-13 04:36:56+00,1775,309.58
2022-09-13 04:36:58+00,1775,309.575
2022-09-13 04:37:00+00,1775,309.575
2022-09-13 04:37:02+00,1775,309.575
2022-09-13 04:37:04+00,1775,309.58
2022-09-13 04:37:06+00,1775,309.575
2022-09-13 04:37:08+00,1775,309.57
2022-09-13 04:37:10+00,1775,309.575
2022-09-13 04:37:12+00,1775,309.575
2022-09-13 04:37:14+00,1775,309.58
2022-09-13 04:37:16+00,1775,309.575
2022-09-13 04:37:18+00,1775,309.575
2022-09-13 04:37:20+00,1775,309.575
2022-09-13 04:37:22+00,1775,309.58
2022-09-13 04:37:24+00,1775,309.575
